LogId,ServerIP,PlayerID,Start_Session,End_Session,Info
8548,174454620,1456,2024-10-26,2024-10-26,Completed quest session
8549,175856776,3009,2024-12-31,2024-12-31,Trading session
8550,171856696,3740,2024-12-09,2024-12-09,Completed quest session
8551,174776251,1293,2024-05-05,2024-05-07,Completed quest session
8552,183724927,936,2023-09-24,2023-09-25,Raid session
8553,181482211,2463,2023-10-30,2023-11-01,Idle timeout
8554,173252555,3502,2024-12-14,2024-12-14,Crash recovery
8555,174595384,95,2024-12-29,2024-12-30,Normal logout
8556,180588896,395,2024-12-20,2024-12-20,Completed quest session
8557,168509700,1350,2023-04-05,2023-04-07,Raid session
8558,181249190,3526,2024-12-22,2024-12-22,Completed quest session
8559,183358684,760,2024-11-01,2024-11-01,Idle timeout
8560,183778227,3950,2024-05-21,2024-05-22,Raid session
8561,183537058,2945,2024-12-10,2024-12-10,PvP session
8562,176079257,2062,2024-11-07,2024-11-08,Disconnected
8563,180632381,1233,2024-12-27,2024-12-27,Completed quest session
8564,184330043,2052,2024-07-16,2024-07-18,PvP session
8565,180671995,3171,2024-12-03,2024-12-05,Normal logout
8566,170020196,3917,2024-03-02,2024-03-02,Idle timeout
8567,183479470,2957,2024-12-03,2024-12-05,Idle timeout
8568,174573019,4077,2024-03-14,2024-03-15,Crash recovery
8569,175185209,3229,2023-01-22,2023-01-23,Normal logout
8570,178945842,213,2024-12-09,2024-12-10,Completed quest session
8571,184469992,1006,2024-09-14,2024-09-16,Disconnected
8572,171875514,1406,2024-08-16,2024-08-16,Completed quest session
8573,177457260,2680,2024-03-03,2024-03-05,Disconnected
8574,178566456,3110,2024-09-08,2024-09-08,Normal logout
8575,171152740,513,2024-10-06,2024-10-06,Disconnected
8576,177513112,3293,2024-11-22,2024-11-22,Trading session
8577,174837543,3078,2022-12-08,2022-12-10,Crash recovery
8578,170674313,1569,2024-11-08,2024-11-09,Kicked - AFK
8579,169124177,4593,2024-06-08,2024-06-08,Disconnected
8580,178557621,3324,2024-12-18,2024-12-19,Idle timeout
8581,173649275,2706,2024-10-16,2024-10-16,Completed quest session
8582,183061107,3590,2024-12-02,2024-12-02,Normal logout
8583,169489749,4382,2024-12-25,2024-12-26,Normal logout
8584,174454620,353,2024-12-12,2024-12-14,Normal logout
8585,176985206,2212,2023-06-08,2023-06-09,Disconnected
8586,178496888,2177,2023-08-07,2023-08-08,Disconnected
8587,184138926,4618,2024-12-29,2024-12-29,Disconnected
8588,183833731,1480,2024-10-09,2024-10-10,Normal logout
8589,179651688,2595,2024-01-03,2024-01-03,Trading session
8590,179028018,1038,2023-07-26,2023-07-26,Server restart
8591,171910548,1477,2024-12-17,2024-12-19,Crash recovery
8592,183123524,443,2024-12-17,2024-12-18,Raid session
8593,179310736,345,2024-12-31,2025-01-01,Crash recovery
8594,179097011,221,2024-08-24,2024-08-25,Completed quest session
8595,169130577,2079,2024-08-20,2024-08-21,Idle timeout
8596,183560678,4442,2024-06-19,2024-06-20,Trading session
8597,169254137,228,2024-08-08,2024-08-09,Raid session
8598,168668348,4196,2024-12-28,2024-12-29,Crash recovery
8599,175086334,948,2024-05-13,2024-05-13,Disconnected
8600,183833731,2033,2024-08-19,2024-08-20,PvP session
8601,184138926,3157,2024-12-31,2025-01-02,Kicked - AFK
8602,175342326,3145,2021-06-06,2021-06-07,Kicked - AFK
8603,178945842,213,2024-07-01,2024-07-01,Completed quest session
8604,181648073,2057,2024-12-30,2025-01-01,Crash recovery
8605,174544336,491,2024-12-28,2024-12-29,Server restart
8606,171005912,4492,2024-04-09,2024-04-09,PvP session
8607,175956316,1803,2024-12-18,2024-12-19,Trading session
8608,171505819,4505,2024-06-21,2024-06-22,Server restart
8609,180161497,1153,2024-11-26,2024-11-26,Completed quest session
8610,183942539,4841,2024-03-03,2024-03-03,Server restart
8611,173973046,168,2024-12-22,2024-12-24,Crash recovery
8612,174529518,2003,2024-09-16,2024-09-16,Crash recovery
8613,168155628,1981,2024-12-28,2024-12-29,Server restart
8614,176767897,1507,2023-08-31,2023-08-31,Raid session
8615,177502821,3747,2024-12-05,2024-12-05,Kicked - AFK
8616,177513112,1997,2024-03-04,2024-03-05,Trading session
8617,177840541,2808,2024-11-20,2024-11-20,Kicked - AFK
8618,174205835,2180,2024-08-17,2024-08-17,Raid session
8619,183574318,4176,2024-08-28,2024-08-28,Normal logout
8620,173378064,4183,2024-09-27,2024-09-27,PvP session
8621,181479826,4888,2024-12-15,2024-12-17,Server restart
8622,183358037,4216,2024-11-12,2024-11-14,Idle timeout
8623,182725249,2597,2023-08-23,2023-08-24,Crash recovery
8624,177483641,4407,2024-01-11,2024-01-12,Kicked - AFK
8625,171944024,2994,2024-09-14,2024-09-16,Completed quest session
8626,183660975,1962,2024-11-30,2024-12-02,Server restart
8627,170543206,1446,2023-10-31,2023-10-31,Trading session
8628,184223499,2108,2024-04-09,2024-04-09,Crash recovery
8629,168577992,3820,2023-10-15,2023-10-16,Completed quest session
8630,182562474,4562,2024-11-29,2024-11-29,Trading session
8631,176161771,3306,2023-05-27,2023-05-28,Server restart
8632,182042168,3271,2024-08-20,2024-08-22,Server restart
8633,178194498,3403,2024-12-21,2024-12-22,Idle timeout
8634,173182562,3174,2024-10-08,2024-10-09,Crash recovery
8635,178564954,2196,2024-12-08,2024-12-09,PvP session
8636,168367170,2259,2024-08-13,2024-08-13,Server restart
8637,170291359,820,2024-08-01,2024-08-03,Trading session
8638,180385034,3744,2024-12-21,2024-12-21,Raid session
8639,169056549,448,2024-07-27,2024-07-28,Kicked - AFK
8640,178003131,1321,2024-12-26,2024-12-26,Trading session
8641,182665372,2346,2024-08-31,2024-09-01,Completed quest session
8642,184349160,3000,2024-10-25,2024-10-26,Kicked - AFK
8643,173801972,1957,2024-12-26,2024-12-26,Server restart
8644,178637285,1766,2024-12-28,2024-12-28,Server restart
8645,177240840,274,2024-07-24,2024-07-26,Disconnected
8646,174205835,3348,2023-10-19,2023-10-19,Disconnected
8647,172963809,1269,2024-12-20,2024-12-21,Server restart
8648,168778898,4541,2024-12-03,2024-12-04,Crash recovery
8649,172150081,3913,2022-12-23,2022-12-23,Server restart
8650,176569369,1449,2024-11-29,2024-11-29,Kicked - AFK
8651,179310736,345,2024-12-31,2025-01-02,Normal logout
8652,174454620,3164,2024-11-08,2024-11-09,Disconnected
8653,171040483,971,2023-08-07,2023-08-07,Idle timeout
8654,173252555,295,2024-10-12,2024-10-13,Completed quest session
8655,171875514,1406,2024-10-17,2024-10-17,Server restart
8656,170741544,2729,2024-12-30,2025-01-01,Kicked - AFK
8657,169610620,998,2023-11-25,2023-11-27,Disconnected
8658,168202882,2850,2024-08-19,2024-08-19,Trading session
8659,183123524,477,2023-09-09,2023-09-09,Raid session
8660,180799139,3778,2024-12-31,2024-12-31,Normal logout
8661,169698544,3243,2024-12-24,2024-12-24,Raid session
8662,174460611,4348,2024-12-30,2025-01-01,Server restart
8663,172144708,2813,2024-05-03,2024-05-05,Server restart
8664,176161771,4955,2024-08-22,2024-08-24,Kicked - AFK
8665,176985206,4507,2024-12-17,2024-12-19,Completed quest session
8666,174386727,3936,2024-12-22,2024-12-24,Idle timeout
8667,184223499,4812,2024-07-31,2024-07-31,Disconnected
8668,184223499,1061,2023-02-03,2023-02-05,Idle timeout
8669,180655397,3216,2024-12-22,2024-12-24,Raid session
8670,169489749,489,2023-10-27,2023-10-29,Crash recovery
8671,174460611,3726,2024-09-16,2024-09-18,Server restart
8672,178868378,3734,2023-03-22,2023-03-24,Raid session
8673,168390448,3583,2024-09-16,2024-09-18,Server restart
8674,175126657,2944,2024-10-18,2024-10-19,Disconnected
8675,169575026,4139,2024-12-24,2024-12-24,Completed quest session
8676,183889732,174,2024-05-28,2024-05-28,Completed quest session
8677,169062753,455,2024-06-17,2024-06-17,Crash recovery
8678,168891720,1032,2024-10-02,2024-10-02,Server restart
8679,178557621,3324,2024-11-02,2024-11-03,Disconnected
8680,167864111,5,2023-03-30,2023-03-31,Disconnected
8681,180827563,2388,2023-03-18,2023-03-19,Raid session
8682,183366132,4330,2024-10-31,2024-10-31,Disconnected
8683,179634014,2739,2023-08-27,2023-08-27,Kicked - AFK
8684,173252555,2803,2024-11-06,2024-11-07,PvP session
8685,171764849,3842,2024-12-25,2024-12-26,Raid session
8686,179097011,3645,2024-01-02,2024-01-02,Completed quest session
8687,173319940,3468,2024-06-11,2024-06-11,Kicked - AFK
8688,183749923,2199,2024-11-28,2024-11-28,Normal logout
8689,173817235,3787,2024-11-29,2024-11-30,Normal logout
8690,169763525,1422,2024-05-12,2024-05-14,Kicked - AFK
8691,180786747,2170,2024-12-25,2024-12-27,Completed quest session
8692,172981407,1044,2024-06-18,2024-06-20,Kicked - AFK
8693,174971469,1090,2024-09-26,2024-09-27,Completed quest session
8694,171517443,394,2024-11-05,2024-11-07,Kicked - AFK
8695,178129253,3661,2024-02-23,2024-02-25,Normal logout
8696,168859511,4795,2024-07-30,2024-07-30,Kicked - AFK
8697,183375095,4187,2024-12-29,2024-12-31,Crash recovery
8698,178129253,658,2023-09-18,2023-09-18,Server restart
8699,183778227,2249,2022-06-09,2022-06-11,Disconnected
8700,171466446,3135,2024-11-29,2024-11-29,Trading session
8701,172981407,1044,2024-11-21,2024-11-22,PvP session
8702,171254515,4595,2024-09-05,2024-09-05,Completed quest session
8703,183858400,1205,2024-12-06,2024-12-08,Normal logout
8704,182943394,2402,2024-12-05,2024-12-06,Idle timeout
8705,172963809,2050,2024-10-20,2024-10-21,Normal logout
8706,169610620,1047,2024-10-01,2024-10-01,Disconnected
8707,181690241,4048,2024-12-26,2024-12-27,Normal logout
8708,181994726,4628,2024-12-17,2024-12-19,Crash recovery
8709,176245996,4472,2024-09-21,2024-09-22,Normal logout
8710,180786747,1255,2024-12-13,2024-12-15,Disconnected
8711,184349160,283,2024-07-02,2024-07-02,Trading session
8712,181438547,2032,2024-12-22,2024-12-22,Raid session
8713,167864111,3504,2024-12-09,2024-12-11,Disconnected
8714,171466446,663,2024-09-13,2024-09-14,Kicked - AFK
8715,183061107,904,2024-10-05,2024-10-07,Completed quest session
8716,180632381,3550,2024-12-30,2024-12-30,Normal logout
8717,178965213,2888,2024-12-09,2024-12-09,Trading session
8718,168767269,3277,2024-02-06,2024-02-08,Disconnected
8719,176501838,1708,2024-12-20,2024-12-22,Server restart
8720,174218417,3636,2024-11-05,2024-11-07,Crash recovery
8721,177695190,1322,2024-12-26,2024-12-26,Normal logout
8722,169875899,3100,2023-06-17,2023-06-19,PvP session
8723,173269233,2689,2024-09-11,2024-09-13,Disconnected
8724,179725449,3026,2024-04-21,2024-04-22,Raid session
8725,171158994,3068,2024-06-03,2024-06-03,Crash recovery
8726,174776251,337,2024-12-20,2024-12-20,Disconnected
8727,168927502,4031,2024-12-06,2024-12-07,Server restart
8728,178521923,2316,2023-06-15,2023-06-16,Server restart
8729,170506320,1726,2024-12-22,2024-12-24,Disconnected
8730,169034157,2874,2024-05-25,2024-05-26,Idle timeout
8731,172559816,1560,2024-02-17,2024-02-19,Completed quest session
8732,183595600,3204,2024-03-14,2024-03-16,Completed quest session
8733,181482211,3840,2023-10-04,2023-10-05,PvP session
8734,179845537,467,2024-12-30,2025-01-01,Kicked - AFK
8735,179634014,1832,2024-04-01,2024-04-02,Kicked - AFK
8736,179193675,2377,2024-12-08,2024-12-10,Normal logout
8737,173801972,2231,2021-06-05,2021-06-06,Raid session
8738,175654660,2845,2024-09-25,2024-09-27,Server restart
8739,177896184,4978,2024-06-03,2024-06-05,PvP session
8740,178194498,3217,2024-06-24,2024-06-25,Trading session
8741,173757253,1806,2024-12-06,2024-12-08,Kicked - AFK
8742,182188965,358,2024-08-27,2024-08-29,Completed quest session
8743,178316338,382,2022-10-21,2022-10-22,Idle timeout
8744,181951212,2432,2024-12-31,2025-01-01,Raid session
8745,178981666,3022,2023-12-07,2023-12-08,Idle timeout
8746,181951212,3212,2024-12-22,2024-12-24,PvP session
8747,170674313,747,2024-12-05,2024-12-05,Trading session
8748,175126657,3074,2024-11-02,2024-11-03,Trading session
8749,173269233,733,2024-10-31,2024-11-01,Normal logout
8750,178345770,1137,2023-11-28,2023-11-30,Kicked - AFK
8751,180588896,4128,2024-12-14,2024-12-16,Idle timeout
8752,181116430,2146,2024-12-30,2025-01-01,Crash recovery
8753,179028018,3710,2024-10-17,2024-10-19,Normal logout
8754,168861344,2534,2024-08-24,2024-08-25,Idle timeout
8755,170433072,4673,2024-02-13,2024-02-13,Idle timeout
8756,181426047,1801,2024-08-18,2024-08-18,PvP session
8757,181249190,636,2024-11-15,2024-11-17,Completed quest session
8758,180193832,2784,2024-12-26,2024-12-26,Completed quest session
8759,170506320,929,2024-05-23,2024-05-24,Raid session
8760,169034157,2516,2024-12-22,2024-12-23,Crash recovery
8761,179097011,1393,2023-02-20,2023-02-21,Server restart
8762,168345648,4952,2024-12-31,2024-12-31,Normal logout
8763,174328217,393,2024-08-15,2024-08-16,Kicked - AFK
8764,183595600,383,2024-11-14,2024-11-15,Kicked - AFK
8765,179121367,2076,2024-10-21,2024-10-21,Server restart
8766,167864111,1250,2024-09-23,2024-09-23,Trading session
8767,172794447,2084,2023-11-24,2023-11-24,Idle timeout
8768,183595600,1509,2024-12-16,2024-12-18,Idle timeout
8769,177695190,3954,2024-07-23,2024-07-24,Normal logout
8770,181693577,3150,2024-03-20,2024-03-20,Kicked - AFK
8771,181526857,2872,2024-11-05,2024-11-07,Idle timeout
8772,178564954,3201,2023-04-21,2023-04-23,Server restart
8773,172586630,3570,2024-11-08,2024-11-08,Crash recovery
8774,180161497,1745,2022-05-29,2022-05-31,Crash recovery
8775,168778898,4169,2024-11-03,2024-11-05,Completed quest session
8776,170428078,677,2024-12-02,2024-12-03,Kicked - AFK
8777,171190757,3609,2023-05-26,2023-05-27,Completed quest session
8778,172115407,1782,2022-05-01,2022-05-01,Crash recovery
8779,175287280,3485,2024-01-31,2024-02-01,Raid session
8780,171158994,171,2024-10-27,2024-10-29,Idle timeout
8781,175137141,2956,2024-10-20,2024-10-21,Trading session
8782,171040483,1171,2024-11-05,2024-11-05,Disconnected
8783,180440121,2575,2024-12-18,2024-12-18,Raid session
8784,177695190,1288,2023-03-08,2023-03-10,Crash recovery
8785,181526857,4038,2024-05-01,2024-05-02,Kicked - AFK
8786,176999855,2682,2024-10-17,2024-10-18,Normal logout
8787,173444796,3712,2023-09-30,2023-10-02,Trading session
8788,178202319,1413,2024-12-28,2024-12-30,Raid session
8789,182492767,388,2024-12-26,2024-12-28,Server restart
8790,183479470,1146,2024-11-12,2024-11-12,PvP session
8791,177955694,4815,2024-09-17,2024-09-18,Disconnected
8792,174225026,3940,2024-09-18,2024-09-19,Completed quest session
8793,183944424,2263,2022-11-28,2022-11-29,Normal logout
8794,177240840,413,2024-04-26,2024-04-26,Raid session
8795,174225026,3940,2024-08-14,2024-08-16,Crash recovery
8796,171820115,1966,2024-12-22,2024-12-22,Normal logout
8797,168155628,2835,2024-03-24,2024-03-25,Idle timeout
8798,179982136,143,2024-12-22,2024-12-22,Server restart
8799,178223392,1568,2024-12-10,2024-12-10,Kicked - AFK
8800,179732639,2801,2024-12-31,2025-01-01,Normal logout
8801,169391533,974,2024-09-16,2024-09-16,Crash recovery
8802,184370791,2103,2024-09-27,2024-09-29,Kicked - AFK
8803,184112846,2352,2024-12-31,2024-12-31,Disconnected
8804,178868378,664,2024-09-06,2024-09-08,Completed quest session
8805,171005912,692,2024-10-10,2024-10-10,Normal logout
8806,183944424,91,2024-12-31,2025-01-02,Server restart
8807,169650580,369,2024-04-26,2024-04-26,Kicked - AFK
8808,178129253,2862,2024-04-25,2024-04-27,Server restart
8809,174776251,1928,2024-02-19,2024-02-19,Trading session
8810,172768402,1014,2024-08-18,2024-08-19,Server restart
8811,176223068,4712,2024-12-24,2024-12-25,Trading session
8812,178090700,4082,2024-10-24,2024-10-25,Raid session
8813,184341827,4929,2024-12-31,2025-01-01,Idle timeout
8814,176794864,2901,2022-08-23,2022-08-25,PvP session
8815,178557621,3324,2024-10-26,2024-10-26,PvP session
8816,181732439,3700,2024-09-26,2024-09-28,Raid session
8817,184210622,4946,2024-12-05,2024-12-07,Disconnected
8818,183942539,746,2024-08-27,2024-08-27,Completed quest session
8819,176541589,852,2022-10-18,2022-10-18,Idle timeout
8820,176895168,2452,2024-12-30,2025-01-01,Completed quest session
8821,176245996,3755,2023-06-02,2023-06-02,Trading session
8822,181994726,4440,2023-12-21,2023-12-23,Crash recovery
8823,179810312,1126,2024-10-08,2024-10-10,PvP session
8824,180632381,3699,2024-12-15,2024-12-16,Kicked - AFK
8825,184210622,2193,2024-12-30,2025-01-01,Trading session
8826,183661302,816,2024-11-17,2024-11-18,Normal logout
8827,176106183,1633,2024-08-01,2024-08-03,Trading session
8828,168927502,1263,2024-12-13,2024-12-15,Idle timeout
8829,168577992,302,2024-07-13,2024-07-14,PvP session
8830,180786747,1255,2024-12-01,2024-12-03,Raid session
8831,172963809,2930,2024-10-19,2024-10-20,Disconnected
8832,177536068,1176,2023-04-23,2023-04-25,Server restart
8833,181648073,2376,2024-12-27,2024-12-27,Server restart
8834,181733189,670,2023-11-22,2023-11-23,Idle timeout
8835,181426047,3453,2024-11-02,2024-11-03,Server restart
8836,183061107,59,2024-11-01,2024-11-02,Completed quest session
8837,177536068,977,2023-07-24,2023-07-26,Completed quest session
8838,171875514,3308,2024-03-12,2024-03-14,Kicked - AFK
8839,183544940,2904,2024-08-14,2024-08-14,Completed quest session
8840,173801972,1070,2024-04-07,2024-04-08,Disconnected
8841,176561767,4514,2024-12-11,2024-12-13,Disconnected
8842,173444796,4626,2024-03-17,2024-03-19,Normal logout
8843,180193832,2784,2024-12-30,2024-12-31,Crash recovery
8844,180184392,10,2024-06-16,2024-06-16,Crash recovery
8845,175419199,1277,2024-10-22,2024-10-22,Kicked - AFK
8846,183307497,1931,2023-07-17,2023-07-17,Disconnected
8847,174579760,1713,2024-12-12,2024-12-14,Completed quest session
8848,182562262,199,2024-12-10,2024-12-11,Disconnected
8849,170182239,2246,2024-11-10,2024-11-10,Server restart
8850,167827364,1963,2024-07-25,2024-07-25,Normal logout
8851,174888212,4934,2024-12-30,2024-12-31,Completed quest session
8852,173816955,1,2024-12-05,2024-12-07,Normal logout
8853,176985206,4840,2024-12-12,2024-12-13,Idle timeout
8854,184511006,3981,2024-11-29,2024-11-29,Trading session
8855,181430862,2878,2024-12-29,2024-12-29,Crash recovery
8856,170552688,1649,2024-11-25,2024-11-25,Disconnected
8857,173255575,1452,2024-07-31,2024-07-31,Raid session
8858,174498147,250,2024-04-28,2024-04-29,Disconnected
8859,179845537,60,2024-10-16,2024-10-18,Disconnected
8860,180246786,2133,2024-10-05,2024-10-06,Crash recovery
8861,169836758,2533,2024-12-31,2025-01-02,Server restart
8862,179634014,2730,2024-02-10,2024-02-12,Crash recovery
8863,178255627,2734,2024-11-27,2024-11-28,Trading session
8864,183297196,984,2024-12-31,2025-01-01,Completed quest session
8865,172115407,3736,2024-09-09,2024-09-09,Crash recovery
8866,174352719,4085,2023-07-08,2023-07-09,Raid session
8867,183724927,4096,2024-09-04,2024-09-04,Crash recovery
8868,176999855,4120,2023-05-10,2023-05-12,Idle timeout
8869,168265470,2323,2024-10-02,2024-10-04,Crash recovery
8870,179121367,946,2024-07-21,2024-07-21,Normal logout
8871,169650580,356,2023-11-10,2023-11-10,Raid session
8872,178564954,1479,2024-06-12,2024-06-12,Normal logout
8873,168345648,212,2024-11-29,2024-12-01,Crash recovery
8874,172152349,4756,2024-02-15,2024-02-16,Raid session
8875,181947012,1972,2024-06-06,2024-06-06,PvP session
8876,183942539,4841,2024-11-26,2024-11-26,Completed quest session
8877,178359047,3365,2024-12-17,2024-12-19,Trading session
8878,169206867,158,2024-03-12,2024-03-14,Completed quest session
8879,183699124,982,2024-09-23,2024-09-24,Server restart
8880,175869072,2281,2023-06-09,2023-06-10,Disconnected
8881,170421599,4730,2024-12-23,2024-12-25,Completed quest session
8882,175550607,3522,2024-06-23,2024-06-25,Raid session
8883,169292538,1092,2024-12-28,2024-12-28,Completed quest session
8884,170185697,2692,2024-03-23,2024-03-23,Idle timeout
8885,171040483,4289,2024-12-23,2024-12-25,Crash recovery
8886,184112846,1521,2024-03-28,2024-03-28,Crash recovery
8887,169292538,4569,2022-11-01,2022-11-03,Kicked - AFK
8888,172123670,3322,2023-04-04,2023-04-05,Kicked - AFK
8889,174971469,598,2024-05-21,2024-05-22,Completed quest session
8890,169959534,2093,2024-01-29,2024-01-31,Raid session
8891,178564954,2196,2024-11-03,2024-11-03,Crash recovery
8892,180184392,4387,2024-12-03,2024-12-04,Idle timeout
8893,178985102,184,2023-07-10,2023-07-12,Raid session
8894,169501599,3288,2024-12-31,2025-01-02,Raid session
8895,172115407,531,2024-12-20,2024-12-22,Disconnected
8896,169763525,3762,2024-10-10,2024-10-10,Server restart
8897,171330169,609,2024-12-26,2024-12-28,Disconnected
8898,173575625,2041,2024-07-26,2024-07-26,Disconnected
8899,172439981,735,2023-07-04,2023-07-06,Raid session
8900,182042168,3143,2024-11-16,2024-11-17,Raid session
8901,183660975,67,2024-12-10,2024-12-11,Server restart
8902,171481721,453,2024-11-04,2024-11-06,Normal logout
8903,178683071,2473,2024-04-06,2024-04-08,Trading session
8904,174837543,3101,2024-02-27,2024-02-29,Completed quest session
8905,184138926,3157,2024-10-24,2024-10-24,Trading session
8906,168859511,1166,2023-10-23,2023-10-24,Completed quest session
8907,170182239,404,2024-06-13,2024-06-13,Server restart
8908,169292538,3019,2024-12-21,2024-12-23,Crash recovery
8909,172768402,1014,2024-12-24,2024-12-25,Kicked - AFK
8910,170421599,2958,2024-11-03,2024-11-05,Normal logout
8911,179651688,209,2024-11-27,2024-11-29,Completed quest session
8912,183858400,3879,2024-12-08,2024-12-09,Normal logout
8913,183942539,4994,2024-08-15,2024-08-16,PvP session
8914,173444796,1081,2024-12-15,2024-12-17,Normal logout
8915,173575625,933,2023-12-23,2023-12-23,Trading session
8916,172650073,1581,2024-04-22,2024-04-22,Disconnected
8917,180588896,395,2024-12-23,2024-12-24,Crash recovery
8918,173779774,70,2024-06-26,2024-06-27,Completed quest session
8919,175419199,2622,2024-09-06,2024-09-07,Raid session
8920,178683071,4484,2024-12-21,2024-12-23,PvP session
8921,179992369,1847,2024-11-20,2024-11-20,Idle timeout
8922,179245615,1231,2024-11-23,2024-11-24,Completed quest session
8923,183108427,4170,2024-12-23,2024-12-24,Kicked - AFK
8924,176534033,1073,2024-02-20,2024-02-20,Idle timeout
8925,182531900,587,2024-12-17,2024-12-18,Raid session
8926,181951212,1353,2024-12-18,2024-12-19,Disconnected
8927,179510864,241,2024-02-20,2024-02-21,Server restart
8928,176079257,937,2024-10-26,2024-10-28,Trading session
8929,175654660,3360,2024-06-24,2024-06-24,Crash recovery
8930,183778227,1381,2024-10-04,2024-10-04,Trading session
8931,169359868,4530,2024-07-02,2024-07-04,Trading session
8932,176561767,3439,2022-12-15,2022-12-17,PvP session
8933,168778898,1311,2024-11-23,2024-11-23,Server restart
8934,180309831,1600,2024-02-22,2024-02-24,Idle timeout
8935,177664321,155,2024-12-19,2024-12-20,Server restart
8936,169359886,1685,2024-05-12,2024-05-14,PvP session
8937,182270764,837,2024-09-20,2024-09-20,Server restart
8938,177955694,262,2022-03-27,2022-03-28,Trading session
8939,172029887,3260,2024-09-27,2024-09-27,PvP session
8940,178658030,3805,2024-09-13,2024-09-14,Disconnected
8941,177564408,1078,2023-01-24,2023-01-26,Disconnected
8942,175858458,3149,2024-08-22,2024-08-24,PvP session
8943,168859511,2968,2024-05-04,2024-05-05,Raid session
8944,177622946,4634,2024-12-17,2024-12-17,Trading session
8945,178345770,2558,2022-09-26,2022-09-27,Completed quest session
8946,182269532,1189,2024-06-29,2024-07-01,Raid session
8947,181984974,4090,2024-10-03,2024-10-05,PvP session
8948,184480168,3016,2024-08-08,2024-08-08,Idle timeout
8949,184318791,3268,2023-05-05,2023-05-06,Server restart
8950,179015798,4497,2024-01-18,2024-01-20,Trading session
8951,174505112,1795,2024-10-16,2024-10-18,Kicked - AFK
8952,169610620,198,2024-11-10,2024-11-11,Kicked - AFK
8953,168509700,4284,2023-06-18,2023-06-18,PvP session
8954,182141863,3569,2024-05-18,2024-05-19,Completed quest session
8955,170552688,1478,2023-06-22,2023-06-23,Completed quest session
8956,171856696,538,2024-12-12,2024-12-14,Idle timeout
8957,172542687,3094,2022-11-01,2022-11-01,Completed quest session
8958,182934204,4975,2024-09-26,2024-09-27,Crash recovery
8959,174117095,3992,2024-05-10,2024-05-10,Kicked - AFK
8960,175843203,925,2024-12-15,2024-12-17,Server restart
8961,175843203,2798,2024-06-26,2024-06-28,PvP session
8962,177251670,4110,2023-12-20,2023-12-21,Server restart
8963,169206867,438,2024-12-29,2024-12-31,Idle timeout
8964,182487122,924,2024-01-13,2024-01-15,Normal logout
8965,173883446,3815,2024-11-18,2024-11-19,Server restart
8966,169206867,914,2024-12-14,2024-12-14,Disconnected
8967,184506575,62,2024-10-25,2024-10-25,Kicked - AFK
8968,175403742,4759,2024-07-15,2024-07-16,PvP session
8969,174776251,860,2024-12-31,2025-01-02,Disconnected
8970,169254137,3571,2024-12-21,2024-12-23,Normal logout
8971,177171779,4094,2024-09-16,2024-09-18,Disconnected
8972,170934689,1822,2024-10-01,2024-10-03,Completed quest session
8973,172559816,961,2024-11-30,2024-12-02,Raid session
8974,176895112,4987,2024-04-23,2024-04-25,Kicked - AFK
8975,183293034,4831,2024-10-26,2024-10-27,Normal logout
8976,184330043,2114,2023-04-12,2023-04-14,Idle timeout
8977,177171779,1948,2024-12-20,2024-12-20,Kicked - AFK
8978,173424477,3855,2023-12-31,2023-12-31,PvP session
8979,177906385,4583,2024-06-14,2024-06-15,Disconnected
8980,170319378,4939,2024-12-20,2024-12-22,PvP session
8981,180440121,1871,2024-12-21,2024-12-23,Crash recovery
8982,180073709,2025,2024-10-26,2024-10-28,Server restart
8983,179732639,3994,2024-04-27,2024-04-27,Crash recovery
8984,172115407,531,2024-11-13,2024-11-15,Idle timeout
8985,175287280,2644,2024-02-10,2024-02-10,Crash recovery
8986,170543206,2355,2024-10-18,2024-10-18,Crash recovery
8987,183730540,4513,2024-12-29,2024-12-31,Crash recovery
8988,173816955,881,2024-05-08,2024-05-08,Trading session
8989,184210622,1466,2024-08-13,2024-08-15,Completed quest session
8990,177536233,3508,2024-05-13,2024-05-13,Raid session
8991,177240840,855,2022-07-29,2022-07-29,PvP session
8992,172285029,2854,2024-04-23,2024-04-23,Raid session
8993,181505423,1906,2024-11-27,2024-11-27,Kicked - AFK
8994,172981407,1562,2024-01-18,2024-01-20,Raid session
8995,178985102,3189,2024-05-04,2024-05-04,Trading session
8996,174386727,4676,2024-11-30,2024-11-30,Crash recovery
8997,168157414,58,2023-07-14,2023-07-16,Normal logout
8998,178735659,3707,2024-12-02,2024-12-03,Trading session
8999,171981686,3695,2024-08-15,2024-08-17,Idle timeout
9000,176324501,4965,2023-04-02,2023-04-04,Idle timeout
9001,184370791,699,2024-10-04,2024-10-04,Trading session
9002,177524551,2537,2024-05-03,2024-05-05,Idle timeout
9003,174505112,4376,2024-12-13,2024-12-15,Raid session
9004,183660975,1992,2024-07-13,2024-07-13,Disconnected
9005,180387831,2164,2023-12-22,2023-12-24,Completed quest session
9006,182562262,2513,2024-12-30,2025-01-01,Normal logout
9007,183730540,621,2024-12-08,2024-12-10,Raid session
9008,173649275,1735,2024-06-11,2024-06-11,Idle timeout
9009,173801972,4327,2024-12-22,2024-12-24,Raid session
9010,169300226,2287,2024-11-26,2024-11-28,Completed quest session
9011,175342326,3467,2024-10-02,2024-10-04,Idle timeout
9012,183375095,2889,2024-12-28,2024-12-30,Disconnected
