PlayerID,NickName,Level,ClassID,AccountID,Activity,ServerIP,Started_At
3725,StormKnight2936,53,CLS-017,427,offline,183730540,2024-07-13
3726,CrimsonRaven8258,65,CLS-016,49,online,174460611,2024-09-14
3727,SavageDragon2477,16,CLS-050,401,offline,174929757,2024-12-03
3728,FrostSlayer2624,42,CLS-014,280,offline,177251670,2023-05-24
3729,BraveKnight6676,71,CLS-005,37,offline,170829871,2023-03-30
3730,SwiftFury414,47,CLS-025,437,online,168891720,2024-12-12
3731,DarkBear8429,25,CLS-048,112,offline,172370732,2022-02-16
3732,DarkFury3051,12,CLS-003,351,offline,168202882,2024-06-22
3733,StormReaper7792,40,CLS-005,268,online,173444796,2024-05-02
3734,MysticKnight3996,6,CLS-037,18,online,178868378,2023-03-17
3735,FrostBear4989,5,CLS-030,308,offline,178945842,2024-12-14
3736,MightyBlade8565,1,CLS-017,319,offline,172115407,2024-04-25
3737,FrostDragon2463,78,CLS-021,214,online,181430862,2022-11-23
3738,IronPhoenix9369,36,CLS-042,331,offline,172559816,2024-08-23
3739,SavageMage2582,19,CLS-027,422,offline,181405317,2024-11-02
3740,LoneRaven6058,1,CLS-014,67,offline,171856696,2022-10-22
3741,SilentHunter7331,49,CLS-013,455,offline,169489749,2024-09-25
3742,WildPhoenix1347,32,CLS-012,429,offline,173319940,2024-11-24
3743,WildBear9365,35,CLS-031,94,online,175094747,2024-01-16
3744,WildKnight7930,63,CLS-014,165,online,180385034,2024-12-20
3745,SwiftPhoenix3100,17,CLS-030,207,offline,177896184,2023-08-15
3746,SilentHawk1998,67,CLS-010,31,online,179732639,2021-10-09
3747,WildMage8649,35,CLS-001,216,offline,177502821,2024-11-30
3748,DarkBlade3209,83,CLS-042,489,online,175403742,2024-12-04
3749,SilentWolf6990,55,CLS-009,486,offline,177524551,2024-12-24
3750,CrimsonReaper6961,68,CLS-008,162,offline,169597187,2023-09-04
3751,ShadowHunter9816,32,CLS-026,17,offline,168509700,2022-05-22
3752,LoneKnight4891,57,CLS-036,236,online,177513112,2023-12-02
3753,SilentMage6555,76,CLS-042,3,offline,170305618,2021-02-07
3754,MightyBlade5798,5,CLS-026,421,offline,175711762,2024-08-11
3755,ShadowMage2155,10,CLS-022,26,offline,176245996,2022-06-18
3756,WildKnight4038,41,CLS-007,442,offline,174225026,2024-12-29
3757,GhostBear8367,38,CLS-025,73,offline,174454620,2024-05-09
3758,BraveWolf7723,5,CLS-007,278,online,184506575,2024-05-31
3759,WildBear5230,64,CLS-023,48,online,172262307,2023-11-13
3760,MysticHawk3931,8,CLS-031,351,online,170506320,2024-04-13
3761,StormTitan3909,54,CLS-017,464,online,176106183,2024-10-11
3762,DarkKnight8801,51,CLS-033,170,offline,169763525,2024-08-13
3763,SavageTitan2668,17,CLS-022,479,offline,175494654,2024-12-21
3764,ShadowHawk882,62,CLS-030,69,online,181963242,2022-12-12
3765,MightyFury3332,70,CLS-037,444,offline,169130577,2024-12-05
3766,SavageMage9891,91,CLS-015,11,offline,170934689,2023-06-10
3767,WildBlade7127,1,CLS-001,65,online,177816140,2024-04-24
3768,MightyPhoenix8580,9,CLS-017,82,offline,171856696,2023-09-07
3769,BraveWolf1575,90,CLS-038,417,online,178641935,2024-08-18
3770,DarkRaven3308,8,CLS-010,280,offline,182934204,2023-09-22
3771,SavageWolf9678,14,CLS-025,56,offline,184506575,2024-11-18
3772,BraveMage821,7,CLS-042,301,offline,179906204,2023-09-30
3773,GhostDragon6791,68,CLS-012,399,offline,178641935,2024-09-15
3774,LoneWolf2455,4,CLS-033,490,offline,175843203,2024-12-09
3775,DarkViper585,54,CLS-019,177,offline,180752058,2022-07-12
3776,ShadowReaper7775,5,CLS-036,30,offline,184511006,2023-10-26
3777,GhostTitan4496,12,CLS-019,92,offline,169253135,2024-12-19
3778,IronKnight6481,6,CLS-025,498,offline,180799139,2024-12-29
3779,CrimsonHawk1397,4,CLS-048,392,offline,179193675,2024-10-14
3780,ShadowPhoenix5551,85,CLS-007,208,offline,171981686,2023-09-12
3781,StormKnight215,20,CLS-035,268,offline,180655775,2024-07-04
3782,SavageDragon6126,74,CLS-006,82,online,172439981,2022-05-12
3783,SilentHunter1790,10,CLS-046,142,offline,168950101,2022-07-08
3784,SilentSlayer3530,19,CLS-037,289,online,175287280,2023-10-21
3785,BraveRaven2076,96,CLS-019,334,online,179987538,2024-01-18
3786,WildKnight4380,47,CLS-048,202,offline,178945842,2023-04-17
3787,BraveReaper8815,22,CLS-029,122,offline,173817235,2024-05-04
3788,CrimsonKnight1983,16,CLS-024,227,offline,171566944,2024-03-22
3789,BraveBlade7156,47,CLS-028,78,offline,183749923,2022-11-18
3790,CrimsonRaven1760,49,CLS-039,361,offline,180338744,2024-10-16
3791,MysticTitan4499,27,CLS-047,55,offline,170421599,2022-05-09
3792,WildWolf1321,58,CLS-033,143,offline,178226459,2023-05-24
3793,SwiftHunter2992,12,CLS-041,206,offline,181167463,2023-08-09
3794,SwiftHunter8934,3,CLS-050,287,offline,172586630,2024-03-03
3795,FrostTitan6476,58,CLS-001,141,offline,173817235,2023-11-30
3796,SwiftRaven6270,44,CLS-037,481,online,176895168,2024-12-04
3797,IronMage6007,68,CLS-027,46,offline,177536233,2021-11-29
3798,MightyKnight2799,17,CLS-003,492,online,172115407,2024-12-28
3799,GhostViper4439,17,CLS-016,91,online,172337738,2023-06-25
3800,WildKnight8566,7,CLS-003,218,offline,170020196,2023-01-15
3801,SilentViper218,13,CLS-049,427,online,183595600,2024-07-19
3802,WildHawk5620,33,CLS-030,152,offline,181963242,2022-12-14
3803,FrostKnight9164,34,CLS-006,472,offline,182042168,2024-11-04
3804,DarkPhoenix7405,43,CLS-005,62,offline,183942539,2022-09-17
3805,MightyWolf6037,20,CLS-005,102,offline,178658030,2023-04-23
3806,CrimsonTitan5878,4,CLS-018,158,offline,170428078,2022-06-26
3807,SavageWolf4636,25,CLS-017,94,offline,174040547,2022-11-22
3808,FrostBlade5172,42,CLS-048,275,offline,174362663,2023-11-09
3809,WildBear256,49,CLS-002,35,online,174386727,2022-05-11
3810,WildMage8596,17,CLS-004,229,offline,173816955,2023-02-05
3811,StormDragon5640,80,CLS-037,283,offline,178683071,2024-07-18
3812,IronBlade3375,61,CLS-014,88,online,176999855,2024-12-16
3813,WildViper1673,7,CLS-033,117,online,181648073,2023-06-06
3814,GhostMage2957,4,CLS-006,179,offline,170506320,2023-10-22
3815,SwiftReaper1448,80,CLS-021,415,offline,173883446,2024-08-11
3816,WildReaper89,11,CLS-009,489,offline,173274743,2024-12-02
3817,CrimsonHawk9065,23,CLS-029,452,offline,183537058,2024-08-27
3818,WildHawk5717,51,CLS-028,265,offline,176662682,2023-07-30
3819,IronDragon3274,25,CLS-050,356,offline,170433072,2024-11-18
3820,FrostBlade6703,40,CLS-007,214,online,168577992,2023-02-25
3821,SavageWolf7110,13,CLS-026,126,offline,175856776,2024-02-14
3822,FrostHunter2253,4,CLS-039,126,offline,169763525,2022-04-23
3823,DarkViper1654,7,CLS-023,436,offline,173182562,2024-10-26
3824,DarkHawk4019,12,CLS-001,349,offline,174505112,2024-11-24
3825,SwiftFury3691,15,CLS-037,308,offline,175711762,2023-10-30
3826,BraveHunter5107,53,CLS-002,45,offline,171190757,2023-05-04
3827,WildTitan3624,9,CLS-023,355,offline,175654660,2024-03-18
3828,LoneMage4733,11,CLS-009,257,offline,171910548,2024-07-17
3829,MysticReaper8581,80,CLS-046,473,online,177251670,2024-12-26
3830,WildReaper6948,90,CLS-033,131,offline,171566944,2024-11-11
3831,FrostReaper9514,9,CLS-034,165,online,169254137,2023-08-15
3832,CrimsonTitan9652,50,CLS-024,438,offline,172150081,2024-11-15
3833,CrimsonHawk9106,13,CLS-023,16,offline,178641935,2021-04-21
3834,IronTitan506,31,CLS-031,335,online,179028018,2024-06-25
3835,GhostViper5107,10,CLS-009,112,offline,183942539,2023-07-16
3836,DarkRaven3877,54,CLS-023,207,offline,183858400,2023-05-04
3837,StormSlayer1312,7,CLS-024,55,offline,176794864,2024-06-17
3838,DarkTitan2897,77,CLS-040,220,online,181963242,2024-09-25
3839,WildReaper9709,7,CLS-028,113,offline,170630565,2024-06-09
3840,DarkMage3942,43,CLS-026,310,offline,181482211,2023-08-31
3841,SavagePhoenix4256,72,CLS-002,338,online,173252555,2024-09-24
3842,SilentWolf4415,72,CLS-001,478,offline,171764849,2024-11-06
3843,StormRaven4932,31,CLS-007,185,offline,173816955,2022-08-18
3844,IronKnight7447,14,CLS-002,49,offline,168367170,2021-07-19
3845,ShadowWolf3080,32,CLS-029,489,offline,181874047,2024-11-25
3846,ShadowFury1382,44,CLS-030,481,offline,182943394,2024-12-14
3847,StormRaven9617,6,CLS-028,117,offline,174888212,2024-09-16
3848,DarkRaven8030,41,CLS-037,364,offline,174117095,2024-03-30
3849,WildBear9721,73,CLS-038,142,offline,168725995,2022-10-16
3850,SilentReaper8869,36,CLS-018,232,offline,168155628,2024-03-20
3851,FrostTitan4894,10,CLS-016,4,offline,171656196,2021-04-23
3852,StormRaven566,18,CLS-022,444,online,171466446,2024-12-12
3853,SilentHawk8455,15,CLS-011,110,online,170421599,2022-01-09
3854,IronViper2533,12,CLS-017,233,online,178981666,2024-06-25
3855,ShadowPhoenix4606,3,CLS-039,346,offline,173424477,2023-12-30
3856,MysticWolf6770,12,CLS-042,272,offline,169124177,2024-06-05
3857,DarkBlade3355,79,CLS-034,229,offline,183375095,2024-06-09
3858,IronKnight1202,42,CLS-008,254,online,173816955,2024-01-30
3859,IronWolf9805,37,CLS-017,291,offline,172794447,2023-11-10
3860,StormReaper6280,13,CLS-015,128,offline,171944024,2023-03-10
3861,MightySlayer2748,8,CLS-002,37,online,176245996,2023-11-08
3862,SilentSlayer6849,3,CLS-044,440,offline,168725995,2024-09-03
3863,SavageDragon6811,49,CLS-001,398,offline,182665372,2024-10-01
3864,SilentDragon5879,76,CLS-007,21,online,182463140,2021-11-13
3865,SavageDragon6104,3,CLS-036,136,offline,183123524,2023-05-21
3866,ShadowMage3138,43,CLS-044,380,online,178641935,2024-05-14
3867,MysticFury494,11,CLS-014,29,offline,179733806,2023-01-03
3868,WildTitan9445,10,CLS-004,367,offline,178981666,2024-02-17
3869,LonePhoenix8114,4,CLS-023,415,offline,184223499,2024-10-27
3870,BraveHawk4194,17,CLS-023,356,offline,173444796,2024-06-12
3871,MightySlayer2068,33,CLS-017,151,offline,173820026,2023-01-10
3872,SilentHunter7118,1,CLS-026,109,offline,173457825,2022-07-19
3873,SavageWolf4302,1,CLS-032,385,online,179906204,2024-07-05
3874,LonePhoenix4032,49,CLS-008,35,offline,171981686,2021-08-15
3875,WildTitan7601,27,CLS-020,316,offline,183743362,2024-02-19
3876,IronHawk2971,11,CLS-014,264,offline,171152740,2024-06-06
3877,GhostBear8584,24,CLS-043,152,offline,169221652,2023-01-20
3878,GhostMage1189,18,CLS-019,254,offline,170855708,2023-12-25
3879,SwiftBear7334,21,CLS-024,455,offline,183858400,2024-11-21
3880,DarkKnight8627,17,CLS-046,398,offline,169292538,2024-06-08
3881,ShadowPhoenix4607,22,CLS-039,437,offline,171566944,2024-10-27
3882,FrostReaper8255,17,CLS-041,283,offline,182428181,2024-05-20
3883,MysticBear3544,32,CLS-017,96,online,178212613,2022-12-04
3884,SwiftTitan2636,16,CLS-044,191,online,174442572,2024-09-07
3885,StormWolf6445,66,CLS-050,397,online,176501838,2024-06-23
3886,SavageWolf9567,4,CLS-038,390,offline,174225026,2024-10-16
3887,MysticFury9833,5,CLS-028,33,online,168241268,2024-08-27
3888,BraveBlade118,50,CLS-005,284,offline,184506575,2023-09-25
3889,WildKnight6548,7,CLS-010,243,online,181589612,2024-12-31
3890,MightyBear7837,11,CLS-027,117,online,184349160,2022-11-03
3891,IronViper6338,89,CLS-032,83,offline,180786747,2023-09-08
3892,SwiftHunter3422,50,CLS-026,127,offline,178981666,2023-08-13
3893,LoneWolf3804,64,CLS-004,339,offline,172484159,2023-12-02
3894,SilentSlayer1350,56,CLS-043,480,offline,174929757,2024-12-07
3895,FrostPhoenix3693,15,CLS-023,28,offline,169484005,2024-01-11
3896,ShadowHunter4356,74,CLS-002,137,offline,183544940,2022-12-01
3897,LoneRaven2635,1,CLS-041,298,online,177840541,2024-12-19
3898,ShadowPhoenix955,25,CLS-005,279,offline,179936423,2023-08-03
3899,DarkWolf1577,57,CLS-015,34,online,177906385,2022-09-22
3900,LoneDragon274,43,CLS-006,356,offline,169253135,2024-07-18
3901,SavageTitan5469,43,CLS-020,174,online,183730540,2023-04-09
3902,FrostDragon9280,23,CLS-023,283,online,175086334,2024-07-10
3903,WildBear3440,15,CLS-004,256,online,179510864,2024-08-26
3904,DarkSlayer2250,4,CLS-003,415,offline,176245996,2024-11-12
3905,IronBear1267,5,CLS-047,480,online,178090700,2024-12-03
3906,BraveDragon5153,15,CLS-029,217,online,176324501,2023-02-14
3907,SwiftBear4425,45,CLS-013,500,offline,168243244,2024-12-31
3908,WildReaper2205,65,CLS-014,356,offline,168345648,2024-12-05
3909,LoneMage2952,8,CLS-024,71,offline,177564408,2022-10-15
3910,DarkRaven8687,10,CLS-039,161,online,179964303,2024-03-10
3911,CrimsonDragon1782,1,CLS-046,408,offline,171910548,2024-09-16
3912,StormBlade242,2,CLS-048,458,offline,170934689,2024-11-22
3913,LoneMage2943,16,CLS-044,100,offline,172150081,2022-08-22
3914,IronMage8159,10,CLS-041,80,offline,175494654,2022-02-04
3915,CrimsonKnight6993,2,CLS-022,24,offline,181951212,2022-11-06
3916,DarkBear9536,20,CLS-040,303,offline,181951212,2024-01-15
3917,CrimsonReaper9297,94,CLS-037,256,offline,170020196,2024-01-19
3918,LoneBear6156,18,CLS-034,119,offline,171764849,2023-06-18
3919,SavageHawk2813,80,CLS-045,2,offline,179310736,2022-07-30
3920,SwiftKnight6545,23,CLS-039,380,offline,169575026,2024-04-28
3921,IronTitan4765,7,CLS-016,394,offline,169887352,2024-10-07
3922,SwiftBear7977,18,CLS-002,429,offline,180762969,2024-07-20
3923,FrostPhoenix6755,65,CLS-048,326,offline,176106183,2024-02-12
3924,DarkReaper7974,53,CLS-044,94,online,176767897,2024-07-23
3925,DarkHawk2566,74,CLS-010,385,offline,167787554,2024-09-23
3926,SwiftViper0,10,CLS-050,297,offline,172144708,2023-10-30
3927,SwiftReaper750,9,CLS-024,248,online,178316338,2023-08-19
3928,StormViper1245,35,CLS-015,263,offline,180309831,2024-11-19
3929,GhostKnight7832,21,CLS-006,244,offline,169926460,2024-06-26
3930,MysticPhoenix7039,1,CLS-050,204,offline,172966857,2024-02-17
3931,StormHawk1391,57,CLS-023,118,online,169124177,2024-07-10
3932,FrostWolf1442,12,CLS-036,344,offline,177816140,2024-05-08
3933,WildDragon1452,13,CLS-050,170,offline,173457825,2022-06-21
3934,WildReaper8772,39,CLS-035,127,online,172963809,2023-04-08
3935,SwiftWolf2639,55,CLS-043,483,offline,177502821,2024-11-21
3936,GhostWolf4584,3,CLS-018,376,online,174386727,2024-12-07
3937,SavageSlayer5335,19,CLS-024,140,online,169083771,2023-10-15
3938,DarkHawk1185,29,CLS-049,363,online,182463140,2024-05-11
3939,SwiftViper8810,12,CLS-015,304,offline,170674313,2023-12-16
3940,IronDragon4351,15,CLS-024,171,offline,174225026,2024-08-03
3941,StormRaven2452,4,CLS-008,64,offline,179193675,2024-02-14
3942,MightyReaper609,58,CLS-002,266,online,172144708,2023-09-10
3943,WildViper6446,1,CLS-019,198,offline,171856696,2024-01-11
3944,FrostViper4210,44,CLS-002,30,offline,178316338,2023-12-17
3945,DarkMage5086,21,CLS-031,395,offline,180752058,2024-07-01
3946,GhostKnight6441,31,CLS-030,68,online,173104197,2022-03-28
3947,CrimsonHawk2985,75,CLS-011,405,offline,179992602,2024-12-24
3948,SwiftReaper274,1,CLS-038,447,offline,167787554,2024-10-08
3949,GhostKnight2862,11,CLS-015,144,offline,175686973,2023-04-30
3950,WildDragon7260,11,CLS-032,303,offline,183778227,2023-12-18
3951,IronDragon1365,95,CLS-037,446,offline,174460611,2024-09-25
3952,MysticReaper47991,64,CLS-013,255,offline,172104883,2024-08-21
3953,StormKnight8175,11,CLS-046,321,offline,178255627,2024-02-26
3954,SavageBear719,80,CLS-047,299,offline,177695190,2024-03-31
3955,MightyDragon3370,43,CLS-028,436,offline,178868378,2024-12-30
3956,SavageKnight5638,60,CLS-038,486,online,171330169,2024-12-03
3957,StormWolf9080,46,CLS-045,65,online,174454620,2021-11-08
3958,MysticBear8335,9,CLS-036,266,online,168950101,2024-11-10
3959,ShadowBlade5390,50,CLS-037,69,offline,183366132,2024-03-19
3960,FrostFury5975,25,CLS-039,344,online,180338744,2024-04-14
3961,SwiftDragon1000,1,CLS-037,142,offline,171085229,2024-12-21
3962,DarkPhoenix5016,36,CLS-037,314,offline,172963809,2024-12-22
3963,DarkRaven5950,29,CLS-007,287,online,173704240,2024-02-20
3964,DarkTitan4614,96,CLS-023,131,offline,182487122,2022-06-11
3965,LoneDragon2910,25,CLS-012,90,online,182141863,2024-10-15
3966,FrostMage5873,44,CLS-019,459,offline,183479470,2024-11-03
3967,LoneBear1391,15,CLS-022,7,online,179611670,2022-09-08
3968,SavageReaper1432,13,CLS-022,108,online,176561767,2024-11-07
3969,WildHawk3497,9,CLS-031,203,offline,168509700,2024-12-03
3970,LoneTitan1413,42,CLS-012,62,offline,182994800,2022-03-01
3971,SwiftBear5324,26,CLS-017,184,offline,169610620,2024-04-11
3972,MightyBlade9598,71,CLS-032,240,offline,176767897,2024-12-28
3973,LoneHunter8483,43,CLS-038,21,offline,171085229,2022-01-14
3974,DarkSlayer725,95,CLS-022,134,offline,178364205,2024-12-09
3975,StormViper7599,77,CLS-016,431,offline,168767269,2024-12-20
3976,StormTitan6654,18,CLS-025,449,offline,178566456,2024-08-20
3977,SavageTitan3754,71,CLS-026,433,offline,176223068,2024-10-29
3978,FrostHawk9872,15,CLS-011,38,offline,178359047,2023-02-22
3979,SilentRaven7988,30,CLS-006,490,online,176106183,2024-12-12
3980,SavageRaven6276,42,CLS-032,57,offline,171566944,2024-08-15
3981,DarkDragon5031,12,CLS-044,412,offline,184511006,2024-06-10
3982,FrostPhoenix3802,4,CLS-018,235,offline,177483641,2023-07-26
3983,MightyHunter6610,18,CLS-003,267,offline,169238097,2023-12-31
3984,GhostBlade5962,77,CLS-013,53,online,168668348,2023-07-01
3985,FrostTitan2758,14,CLS-013,333,offline,179634014,2023-10-19
3986,DarkBear228,55,CLS-040,5,offline,177251670,2021-01-24
3987,CrimsonPhoenix1449,25,CLS-035,217,offline,183749923,2024-10-09
3988,GhostBear890,98,CLS-001,169,offline,169650580,2022-11-11
3989,SilentReaper7817,40,CLS-045,444,offline,177937309,2024-12-01
3990,FrostKnight4795,72,CLS-032,208,offline,177513112,2022-12-31
3991,SilentFury6348,23,CLS-009,322,offline,175546993,2024-07-08
3992,FrostKnight4777,45,CLS-040,286,offline,174117095,2024-03-02
3993,GhostViper2512,42,CLS-043,314,offline,182838203,2024-11-19
3994,IronMage5489,25,CLS-024,268,online,179732639,2024-04-12
3995,GhostBlade9914,21,CLS-034,403,offline,183251087,2024-09-20
3996,BraveBear3417,36,CLS-001,284,offline,177483641,2024-03-10
3997,IronHawk1507,12,CLS-005,264,offline,184330043,2024-05-29
3998,MightySlayer463,14,CLS-026,274,offline,183108427,2023-05-20
3999,CrimsonTitan9762,6,CLS-009,319,online,171466446,2024-01-06
4000,IronPhoenix8182,20,CLS-025,152,online,171981686,2024-08-03
4001,LoneBlade4836,27,CLS-013,264,offline,183108427,2024-12-24
4002,SilentSlayer8077,17,CLS-012,31,offline,170829871,2021-10-22
4003,FrostRaven7071,91,CLS-049,427,offline,181599534,2024-12-09
4004,ShadowWolf5596,29,CLS-011,373,offline,172477250,2024-08-31
4005,FrostRaven34136,12,CLS-048,293,online,168307601,2024-10-25
4006,MysticBear8824,72,CLS-012,48,offline,169501599,2024-12-19
4007,LoneBear3372,79,CLS-019,146,online,178521923,2022-08-02
4008,BraveRaven104,28,CLS-050,241,online,179810312,2024-03-07
4009,GhostHunter7550,24,CLS-032,239,offline,183297196,2024-09-07
4010,WildReaper6542,67,CLS-006,71,offline,173779774,2024-06-15
4011,ShadowPhoenix5439,80,CLS-019,287,online,168367170,2024-01-14
4012,GhostKnight5440,61,CLS-011,298,online,168411083,2024-11-14
4013,WildBlade2605,16,CLS-028,197,online,181405317,2023-09-06
4014,LoneSlayer3755,45,CLS-023,283,offline,176501838,2023-06-29
4015,SwiftKnight1949,83,CLS-004,477,online,172150081,2024-12-03
4016,FrostHawk1811,10,CLS-024,434,online,171517443,2024-07-28
4017,CrimsonBlade6815,45,CLS-002,178,offline,184316721,2024-09-30
4018,StormHunter9115,65,CLS-014,493,offline,176662682,2024-12-16
4019,MysticHunter1343,28,CLS-047,168,offline,180193832,2023-01-27
4020,BraveReaper1116,35,CLS-007,320,offline,170674313,2024-04-12
4021,ShadowRaven6696,47,CLS-019,389,online,175094747,2024-10-28
4022,StormRaven2300,69,CLS-001,393,offline,180193832,2024-11-11
4023,BraveFury5376,17,CLS-033,61,online,175342326,2022-01-06
4024,WildViper3881,12,CLS-042,156,online,178881749,2023-11-19
4025,BraveWolf4972,23,CLS-032,436,offline,167827364,2024-11-12
4026,LoneDragon2480,31,CLS-029,117,offline,178682299,2023-08-28
4027,StormRaven6096,61,CLS-031,227,online,184237858,2024-08-06
4028,LoneFury9328,39,CLS-010,498,online,174544336,2024-12-27
4029,ShadowHawk6798,1,CLS-013,406,offline,171981686,2024-08-16
4030,SilentViper9411,91,CLS-017,79,online,171505819,2023-10-04
4031,SavageDragon1788,8,CLS-037,469,online,168927502,2024-11-11
4032,StormDragon3488,6,CLS-037,254,offline,170526996,2024-05-10
4033,WildTitan1232,36,CLS-048,190,online,174856087,2024-10-19
4034,FrostHawk8079,27,CLS-013,277,offline,177816140,2024-09-24
4035,SwiftWolf8808,18,CLS-013,50,offline,170319378,2023-05-14
4036,LoneSlayer4912,47,CLS-016,15,online,171981686,2022-10-30
4037,LoneFury1392,16,CLS-047,429,offline,178981666,2024-08-30
4038,IronMage7871,39,CLS-003,288,offline,181526857,2024-03-01
4039,MysticTitan8193,33,CLS-024,48,offline,174929757,2022-01-16
4040,CrimsonRaven4621,34,CLS-043,367,offline,177483641,2024-07-25
4041,DarkPhoenix9611,5,CLS-028,44,online,182463140,2024-11-30
4042,BraveWolf4065,42,CLS-025,75,offline,178682299,2024-11-19
4043,ShadowBear7533,21,CLS-005,190,online,178252282,2023-05-26
4044,SwiftFury1847,93,CLS-023,273,offline,173274743,2023-06-04
4045,DarkBear1762,20,CLS-048,91,offline,175469373,2022-12-28
4046,SavageDragon6307,39,CLS-010,224,offline,172771697,2024-04-19
4047,MysticHawk9623,49,CLS-012,260,online,174117095,2023-07-23
4048,SwiftDragon1787,13,CLS-035,7,offline,181690241,2024-11-21
4049,DarkHawk7013,80,CLS-002,165,offline,182562474,2024-05-24
4050,WildDragon1917,68,CLS-019,288,online,169650580,2023-06-25
4051,SavageBear5575,10,CLS-045,475,offline,180799139,2024-12-10
4052,StormHawk8618,22,CLS-035,461,online,181947012,2024-10-23
4053,CrimsonMage6509,95,CLS-027,91,offline,168950101,2023-02-06
4054,SilentReaper3703,8,CLS-039,297,offline,174837543,2024-11-09
4055,SilentBear6085,38,CLS-035,168,offline,170635611,2022-06-15
4056,StormMage848,20,CLS-039,461,offline,174544336,2024-12-17
4057,WildPhoenix1415,25,CLS-047,424,offline,167827364,2024-10-05
4058,MysticSlayer582,7,CLS-003,470,online,175307464,2024-12-03
4059,SwiftHawk302,20,CLS-040,78,online,173801972,2023-09-04
4060,SwiftHawk2517,22,CLS-036,41,online,179733806,2024-08-10
4061,MysticPhoenix7635,19,CLS-022,17,online,172966857,2024-10-18
4062,LoneBlade3251,41,CLS-025,222,offline,181963242,2023-09-24
4063,CrimsonFury1763,18,CLS-013,179,offline,178129253,2023-01-18
4064,WildMage3423,17,CLS-029,441,offline,181648073,2024-09-08
4065,DarkRaven8694,69,CLS-037,276,offline,175654660,2024-06-26
4066,MysticHawk7163,7,CLS-004,305,offline,172981407,2024-03-14
4067,StormDragon8882,44,CLS-025,90,offline,181479826,2023-08-29
4068,LoneReaper6005,31,CLS-034,202,online,184480168,2023-06-25
4069,MightyReaper1218,68,CLS-013,115,offline,174239088,2022-03-28
4070,SilentPhoenix7342,17,CLS-014,99,online,178658030,2023-06-01
4071,IronHunter4802,21,CLS-044,454,offline,173942241,2024-12-27
4072,BraveMage3880,10,CLS-023,171,offline,174352719,2023-01-02
4073,CrimsonTitan8036,47,CLS-049,421,online,171981686,2024-06-19
4074,MightySlayer5341,26,CLS-047,292,online,168404988,2023-07-14
4075,WildPhoenix9328,66,CLS-026,496,offline,175843203,2024-12-29
4076,GhostTitan370,7,CLS-047,250,offline,169501599,2024-06-11
4077,SavageDragon1229,3,CLS-017,204,offline,174573019,2024-03-09
4078,FrostFury7666,46,CLS-047,242,offline,178637285,2023-06-17
4079,LoneViper4173,20,CLS-038,279,online,183544940,2023-08-12
4080,SilentSlayer3168,9,CLS-007,468,offline,181167463,2024-11-25
4081,SavagePhoenix1042,42,CLS-032,317,offline,174205835,2023-11-15
4082,SilentTitan4174,47,CLS-021,386,offline,178090700,2024-10-14
4083,ShadowHawk4227,2,CLS-026,372,offline,179987538,2024-12-27
4084,SwiftKnight1777,18,CLS-007,274,offline,170319378,2023-08-14
4085,MightyKnight4246,11,CLS-050,98,online,174352719,2023-02-07
4086,LoneKnight3464,62,CLS-012,444,offline,167864111,2024-08-19
4087,MightyReaper4903,54,CLS-024,485,online,173801972,2024-11-30
4088,StormKnight8898,25,CLS-009,202,online,176223068,2024-09-27
4089,SwiftViper2011,72,CLS-043,305,online,168438387,2024-06-04
4090,ShadowFury9434,2,CLS-023,167,offline,181984974,2022-12-24
4091,BraveWolf4873,51,CLS-040,183,offline,178194498,2022-09-04
4092,ShadowMage939,42,CLS-013,313,offline,177584871,2024-09-05
4093,CrimsonRaven3559,11,CLS-045,401,offline,170674313,2024-09-10
4094,WildSlayer5771,11,CLS-022,427,offline,177171779,2024-08-15
4095,BraveViper5972,10,CLS-047,89,offline,180022763,2023-12-11
4096,StormPhoenix6142,10,CLS-006,271,online,183724927,2024-06-11
4097,SavagePhoenix174,37,CLS-010,172,offline,171214921,2022-10-04
4098,BraveFury4469,5,CLS-024,300,online,175843203,2024-12-20
4099,MightyRaven6196,16,CLS-040,96,offline,171005912,2022-08-19
4100,CrimsonHawk8496,45,CLS-020,434,offline,177695190,2024-09-18
4101,MysticKnight3466,30,CLS-042,99,online,175441249,2024-09-08
4102,IronBlade6735,27,CLS-014,226,offline,180531888,2023-06-02
4103,StormTitan7093,66,CLS-013,82,online,179964303,2023-11-22
4104,SavageRaven9894,4,CLS-031,405,offline,174117095,2024-12-28
4105,MightyWolf3811,8,CLS-047,309,offline,171820115,2024-03-14
4106,GhostHawk9656,86,CLS-028,97,online,179732639,2023-09-03
4107,BraveRaven6598,19,CLS-006,395,offline,178965213,2024-08-24
4108,IronPhoenix7601,20,CLS-047,264,offline,182463140,2024-03-26
4109,SwiftTitan7474,22,CLS-044,199,offline,168950101,2024-04-24
4110,BraveReaper8322,43,CLS-025,185,offline,177251670,2023-05-16
4111,StormHawk2618,16,CLS-035,399,offline,183743362,2024-05-22
4112,LoneBear1686,25,CLS-002,221,offline,173104197,2024-12-20
4113,ShadowHunter4800,45,CLS-028,285,offline,182269532,2024-05-28
4114,CrimsonSlayer6034,27,CLS-047,338,offline,180752058,2024-09-10
4115,FrostHunter5779,22,CLS-023,489,offline,179733806,2024-12-25
4116,StormMage5104,19,CLS-030,214,offline,169959534,2024-08-29
